idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
469,train\ClassE\background\train_ClassE_background_id86_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id86_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id86_seg029.wav,16000,16000,27,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
470,train\ClassE\background\train_ClassE_background_id88_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg030.wav,16000,16000,18,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.347
471,train\ClassE\background\train_ClassE_background_id88_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg031.wav,16000,16000,81,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.929
472,train\ClassE\background\train_ClassE_background_id88_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg032.wav,16000,16000,49,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.989
473,train\ClassE\background\train_ClassE_background_id88_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg033.wav,16000,16000,110,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.575
474,train\ClassE\background\train_ClassE_background_id88_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id88_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id88_seg034.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
475,train\ClassE\background\train_ClassE_background_id89_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg035.wav,16000,16000,91,env_075_deep_channel_H50_R2000_sand.arr,2000.00,49.00,10.00,3,2.754
476,train\ClassE\background\train_ClassE_background_id89_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg036.wav,16000,16000,65,env_049_winter_shallow_H50_R500_sand.arr,500.00,49.00,10.00,2,2.559
477,train\ClassE\background\train_ClassE_background_id89_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg037.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
478,train\ClassE\background\train_ClassE_background_id89_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg038.wav,16000,16000,95,env_079_deep_channel_H50_R10000_sand.arr,10000.00,49.00,10.00,1,0.000
479,train\ClassE\background\train_ClassE_background_id89_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id89_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id89_seg039.wav,16000,16000,45,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.533
480,train\ClassE\background\train_ClassE_background_id90_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg040.wav,16000,16000,29,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.923
481,train\ClassE\background\train_ClassE_background_id90_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg041.wav,16000,16000,17,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.981
482,train\ClassE\background\train_ClassE_background_id90_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg042.wav,16000,16000,106,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.976
483,train\ClassE\background\train_ClassE_background_id90_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg043.wav,16000,16000,59,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,4,2.160
484,train\ClassE\background\train_ClassE_background_id90_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id90_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id90_seg044.wav,16000,16000,45,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.533
485,train\ClassE\background\train_ClassE_background_id91_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassE\background\train_ClassE_background_id91_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassE\background\train_ClassE_background_id91_seg045.wav,16000,16000,76,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.929
486,test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg000.wav,16000,16000,130,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
487,test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg001.wav,16000,16000,31,env_023_munk_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
488,test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\dredger\test_ClassA_dredger_id95_seg002.wav,16000,16000,12,env_018_munk_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.938
489,test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\fishing\test_ClassA_fishing_id75_seg000.wav,16000,16000,1,env_001_munk_H50_R500_sand.arr,500.00,49.00,10.00,2,2.990
490,test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\fishing\test_ClassA_fishing_id75_seg001.wav,16000,16000,86,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
491,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg000.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
492,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg001.wav,16000,16000,39,env_033_summer_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.872
493,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg002.wav,16000,16000,4,env_004_munk_H50_R2000_mud.arr,2000.00,49.00,10.00,3,1.106
494,test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassA\mussel_boat\test_ClassA_mussel_boat_id48_seg003.wav,16000,16000,120,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
495,test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id27_seg000.wav,16000,16000,85,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
496,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg001.wav,16000,16000,118,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,2.366
497,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg002.wav,16000,16000,24,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
498,test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id50_seg003.wav,16000,16000,23,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
499,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg004.wav,16000,16000,66,env_050_winter_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.559
500,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg005.wav,16000,16000,10,env_014_munk_H200_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
501,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg006.wav,16000,16000,83,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
502,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg007.wav,16000,16000,45,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.533
503,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg008.wav,16000,16000,41,env_035_summer_shallow_H200_R2000_sand.arr,2000.00,100.00,10.00,2,1.538
504,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg009.wav,16000,16000,29,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.923
505,test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassB\motorboat\test_ClassB_motorboat_id72_seg010.wav,16000,16000,107,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.986
506,test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg000.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
507,test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg001.wav,16000,16000,23,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
508,test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id9_seg002.wav,16000,16000,113,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
509,test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg003.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
510,test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg004.wav,16000,16000,114,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
511,test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg005.wav,16000,16000,127,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
512,test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg006.wav,16000,16000,10,env_014_munk_H200_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
513,test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg007.wav,16000,16000,3,env_003_munk_H50_R2000_sand.arr,2000.00,49.00,10.00,3,1.106
514,test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg008.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
515,test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg009.wav,16000,16000,30,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,2.541
516,test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg010.wav,16000,16000,112,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.986
517,test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg011.wav,16000,16000,23,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
518,test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg012.wav,16000,16000,117,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.322
519,test\ClassC\ferry\test_ClassC_ferry_id13_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg013.wav,16000,16000,40,env_034_summer_shallow_H200_R500_mud.arr,500.00,100.00,10.00,2,2.872
520,test\ClassC\ferry\test_ClassC_ferry_id13_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id13_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id13_seg014.wav,16000,16000,107,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.986
521,test\ClassC\ferry\test_ClassC_ferry_id35_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id35_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id35_seg015.wav,16000,16000,23,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
522,test\ClassC\ferry\test_ClassC_ferry_id35_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id35_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id35_seg016.wav,16000,16000,121,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.593
523,test\ClassC\ferry\test_ClassC_ferry_id35_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id35_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id35_seg017.wav,16000,16000,58,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,0.062
524,test\ClassC\ferry\test_ClassC_ferry_id35_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id35_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id35_seg018.wav,16000,16000,87,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
525,test\ClassC\ferry\test_ClassC_ferry_id35_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id35_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id35_seg019.wav,16000,16000,120,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
526,test\ClassC\ferry\test_ClassC_ferry_id42_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id42_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id42_seg020.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
527,test\ClassC\ferry\test_ClassC_ferry_id42_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id42_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id42_seg021.wav,16000,16000,94,env_078_deep_channel_H50_R5000_mud.arr,5000.00,49.00,10.00,2,0.775
528,test\ClassC\ferry\test_ClassC_ferry_id55_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg022.wav,16000,16000,19,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.831
529,test\ClassC\ferry\test_ClassC_ferry_id55_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg023.wav,16000,16000,82,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.477
530,test\ClassC\ferry\test_ClassC_ferry_id55_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg024.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
531,test\ClassC\ferry\test_ClassC_ferry_id55_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg025.wav,16000,16000,30,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,2.541
532,test\ClassC\ferry\test_ClassC_ferry_id55_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg026.wav,16000,16000,51,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.836
